objid,ra,dec,ug,gr,ri,iz,dered_g,specobjid,specClass,z
588015507659489360,1.62253833,-1.20387092,1.841949,0.957928,0.379812,0.352548,17.671465,109434741052145664,2,0.09787
588015507659489365,1.64149112,-1.12895608,0.898933,0.264971,0.207165,0.157959,18.523476,109434741085700096,2,0.113855
588015507659358297,1.36088941,-1.21471615,0.704594,0.78718,0.422554,0.367661,19.245287,109434741450604544,3,0.324473
588015507659227287,1.13300238,-1.23657675,1.966028,0.831106,0.441835,0.297049,17.963158,109434741387689984,2,0.088827
588015507659227284,1.13005,-1.1273327,2.016365,1.216579,0.485168,0.314518,18.289175,109434741404467200,2,0.178787
588015507659227235,1.14897553,-1.22184542,0.221941,-0.09812,0.211367,0.05304,18.641846,109434741446410240,3,0.5073
588015507659030731,0.6697791,-1.18191701,0.539806,0.640165,0.346582,0.209877,19.562962,109153256650833920,2,0.24312
588015507659030729,0.66687624,-1.13072056,1.849689,1.215469,0.501673,0.376505,18.360556,109153256701165568,2,0.177843
588015507658965130,0.54855756,-1.17882438,0.666147,0.467718,0.357897,0.016838,19.655535,109153256642445312,2,0.225693
588015507658965120,0.5195792,-1.05811344,1.900717,1.183342,0.463034,0.315575,18.4884,109153256885714944,2,0.159775
588015507658965085,0.41938254,-1.05699743,0.990631,0.032404,-0.071386,-0.038597,18.644571,109153256847966208,1,3.0934E-4
588015507659686010,2.1212898,-1.10410595,2.132956,1.131001,0.42524,0.35911,17.986687,109434740565606400,2,0.146783
588015507659554916,1.77389879,-1.071259,0.545828,0.572166,0.22744,0.375505,19.209084,109434741089894400,2,0.288062
588015507659817005,2.49304449,-1.1501582,1.257669,0.548008,0.397377,0.176117,17.580339,109434740435582976,2,0.06287
588015507659554932,1.84361518,-1.17177831,1.220274,0.448402,0.240068,0.180225,17.752586,109434741119254528,2,0.044657
588015507659686015,2.13763635,-1.23869718,1.113939,0.488644,0.272392,0.168545,17.584759,109434740582383616,2,0.063892
588015507659751536,2.29231468,-1.11388066,1.480413,0.824268,0.383562,0.324099,17.889286,109434740599160832,2,0.087902
588015507659686021,2.14457575,-1.13166931,2.069584,1.084177,0.461184,0.374655,18.592487,109434740573995008,2,0.156917
588015507659817028,2.38127299,-1.15640372,1.664774,0.796663,0.393255,0.280558,17.697968,109434740414611456,2,0.112418
588015507659817032,2.38632135,-1.20613337,1.347307,0.564611,0.326511,0.18759,16.776644,109434740402028544,2,0.069907
588015507659817035,2.38907514,-1.08578774,1.918703,0.85536,0.379505,0.299314,16.45693,109434740397834240,2,0.062682
588015507659817074,2.46855033,-1.14993374,1.325312,0.5501,0.277936,0.166457,16.722776,109434740385251328,2,0.06295
588015507659686031,2.18207865,-1.15249531,1.811041,0.86735,0.406031,0.330078,17.966621,109434740544634880,2,0.10113
588015507659227263,1.07593403,-1.16146372,1.652075,0.838563,0.458934,0.334252,16.598473,109434741400272896,2,0.088799
588015507659161666,0.88142515,-1.15828368,1.862947,1.122051,0.457426,0.297663,18.690853,109434741429633024,2,0.193913
588015507659489414,1.73953139,-1.1577331,1.94001,0.92201,0.412745,0.328024,17.701157,109434741073117184,2,0.090072
588015507659686042,2.19730755,-1.08319017,2.012094,1.173409,0.452496,0.369246,18.036482,109434740578189312,2,0.155317
588015508195704893,0.24260947,-0.77960135,-0.043365,-0.065809,0.301153,0.098009,18.719105,109153257028321280,3,1.89735
588015508195836063,0.55241863,-0.68041689,1.288963,0.700764,0.371605,0.245741,17.951132,109153257087041536,2,0.087363
588015508195704956,0.17022616,-0.74753437,1.100058,0.666422,0.355635,0.255245,19.479712,109153257040904192,2,0.161918
588015507659292844,1.22896023,-1.1107734,2.385447,1.120667,0.439318,0.33173,18.119267,109434741438021632,2,0.156819
588015508195770487,0.31448759,-0.80301981,1.064539,0.56863,0.414541,0.209328,17.997362,109153256868937728,2,0.127684
588015508195770525,0.37614568,-0.81317737,1.779037,1.091398,0.442663,0.343489,18.368008,109153256856354816,2,0.18877
588015508195770531,0.38847842,-0.73058938,1.727945,0.907913,0.516674,0.455593,18.477367,109153256835383296,2,0.102061
588015508195836021,0.46206721,-0.65380649,1.574937,0.80853,0.38998,0.315938,15.998462,109153257242230784,2,0.077189
588015507659817065,2.4472806,-1.12972092,1.875601,0.921682,0.405952,0.356344,18.489897,109434740406222848,2,0.112112
588015508195639389,0.04839445,-0.64397763,2.15321,1.230883,0.511509,0.438196,18.387897,109153257405808640,2,0.14019
588015507659489467,1.70882948,-1.2005232,1.332834,0.828911,0.398037,0.350544,18.272667,109434741068922880,2,0.155678
588015508195901601,0.67245328,-0.76420212,1.289783,0.525908,0.402626,0.145781,19.366396,109153256671805440,2,0.139965
588015507659751531,2.28447962,-1.17050978,1.652737,0.973053,0.438513,0.348999,18.379812,109434740548829184,2,0.127515
588015508195770389,0.28803473,-0.68935256,0.229563,0.201145,0.141865,0.176741,18.852077,109153256877326336,3,0.416565
588015507659751599,2.32683105,-1.22778065,1.057924,0.486496,0.317713,0.154419,18.293831,109434740376862720,2,0.112778
588015508195901470,0.58512726,-0.81177004,1.459423,0.490477,0.197279,0.042133,17.306623,109153256696971264,1,8.32609E-5
588015507659882541,2.52296543,-1.09441264,0.85006,0.234583,0.200069,0.125412,16.792805,109434740217479168,2,0.037938
588015507659882546,2.52460706,-1.23186108,2.047583,1.070854,0.470343,0.314508,18.276014,109434740381057024,2,0.148005
588015508195901549,0.58323947,-0.83011541,1.963102,0.873613,0.410908,0.347246,18.301357,109153256675999744,2,0.076048
588015507659554900,1.88562658,-1.06910528,1.289932,0.678928,0.368628,0.21612,17.603321,109434740716601344,2,0.075128
588015508195901615,0.68898432,-0.66305173,0.885731,0.626787,0.309465,0.213339,19.249348,109153256915075072,2,0.24717
588015508195967105,0.78778375,-0.75229928,1.123352,0.433247,0.242878,0.166895,17.818411,109153256667611136,2,0.029432
588015508195901494,0.62291388,-0.75944218,1.35268,0.451723,0.300287,0.184198,17.710632,109153256722137088,2,0.033124
588015508195836058,0.53763247,-0.71240651,1.890697,1.006384,0.401686,0.390327,18.161417,109153256709554176,2,0.10862
588015508196098150,1.11405482,-0.65891512,1.831264,1.044809,0.422749,0.374069,18.674185,109153256747302912,2,0.139339
588015508196163672,1.17650198,-0.64411217,1.917143,0.853804,0.364824,0.353921,17.164183,109434741479964672,2,0.073623
588015508195639450,0.0323429,-0.72358712,1.218,0.663296,0.353128,0.209799,18.237576,109153257036709888,2,0.109435
588015508196032722,0.99566716,-0.67594805,1.079222,1.537991,0.590809,0.295431,19.480244,109153256743108608,2,0.343166
588015508196294856,1.59716987,-0.71749706,0.996279,0.50721,0.332968,0.214956,19.298904,109434741282832384,2,0.110001
588015508196229237,1.42645377,-0.83659771,1.179659,0.750111,0.41267,0.226198,17.989727,109434741274443776,2,0.145464
588015508195901580,0.64468238,-0.68233756,1.819998,0.884805,0.417645,0.320124,16.779516,109153257091235840,2,0.086891
588015508196098173,1.14138632,-0.81243326,0.598637,0.637335,0.247892,-0.077847,19.843273,109434741417050112,3,1.29425
588015508195967068,0.73564168,-0.7927239,1.842703,0.979462,0.411757,0.33198,17.578423,109153256717942784,2,0.126805
588015508196360338,1.66441109,-0.75045723,1.226181,0.938671,0.42816,0.299747,17.85548,109434741127643136,2,0.139176
588015508196294880,1.53504697,-0.71022995,0.974476,0.851563,0.351768,0.335142,19.598114,109434741257666560,2,0.253248
588015508196229243,1.43780831,-0.7705605,1.471315,1.084238,0.47637,0.315395,18.375532,109434741278638080,2,0.193346
588015508196294722,1.57301891,-0.68216611,2.084671,0.920956,0.386538,0.335675,17.365049,109434741345746944,2,0.073352
588015508195639455,0.0674475,-0.648585,0.944824,0.818727,0.384012,0.264475,19.840422,109153257422585856,2,0.244722
588015508196032571,0.99014135,-0.82753769,0.443226,-0.131433,-0.119896,-0.199636,18.277466,109153256659222528,1,1.75868E-4
588015508196032599,0.86709995,-0.64545242,1.580946,1.000149,0.445709,0.363373,18.237225,109153256919269376,2,0.126307
588015508196294786,1.46629549,-0.73520636,1.21936,0.688934,0.423807,0.206293,17.932564,109434741236695040,2,0.134376
588015508196032671,0.87323101,-0.72595229,1.561834,0.928892,0.420916,0.287838,18.495541,109153256713748480,2,0.193982
588015508196032685,0.95117658,-0.75716325,1.098579,0.39695,0.27322,0.109575,17.96854,109153256692776960,2,0.084376
588015508196360317,1.62026229,-0.78414383,2.008398,0.947032,0.441001,0.360485,15.86289,109434741060534272,2,0.044287
588015508196294817,1.51630707,-0.7269676,1.225396,0.625279,0.366211,0.241589,15.998322,109434741249277952,2,0.073717
588015508196229126,1.31417697,-0.64302325,1.209005,0.644333,0.345363,0.298864,16.961662,109434741484158976,2,0.032794
588015508195704845,0.11632315,-0.68955682,1.14658,0.457514,0.182663,0.104597,17.442537,109153257024126976,1,1.38535E-4
588015508196229196,1.31801564,-0.78448543,1.522114,0.858639,0.426485,0.311529,17.727427,109434741425438720,2,0.085305
588015508196229212,1.35672435,-0.69874545,2.063751,1.222664,0.496336,0.34,18.517178,109434741421244416,2,0.195582
588015508196098126,1.05278502,-0.8267601,0.916325,0.498983,0.318893,0.263288,19.020788,109434741463187456,2,0.160078
588015508196229231,1.39250278,-0.79213906,0.738993,0.258095,0.077753,-0.076435,19.016331,109434741295415296,1,-7.13434E-4
588015508196360396,1.73098803,-0.65533091,1.691401,1.061218,0.450787,0.392889,17.278406,109434741161197568,2,0.139157
588015508196360327,1.62955963,-0.69279084,1.928827,0.992193,0.427282,0.358744,18.393225,109434741299609600,2,0.090631
588015508196491412,2.05537612,-0.65396062,1.19832,0.58543,0.246944,0.070843,18.086861,109434740913733632,2,0.073081
588015508196556925,2.15915416,-0.73533966,1.721603,0.814584,0.461893,0.363694,14.677675,109434740586577920,3,5.95319
588015508196556926,2.16337784,-0.7191181,1.151722,0.549994,0.301941,0.190115,17.205776,109434740607549440,2,0.039662
588015508196425919,1.88445924,-0.6692461,1.769924,0.728613,0.314524,0.281393,18.34934,109434740976648192,2,0.073291
588015508196491400,2.03013444,-0.77979656,1.50852,0.757527,0.431676,0.299279,16.590412,109434740758544384,2,0.063269
588015508196556810,2.08340972,-0.77222912,1.593933,1.137556,0.460676,0.304373,18.649349,109434740754350080,2,0.155698
588015508196491397,2.01927374,-0.75125183,1.707464,0.824268,0.410131,0.298285,17.573895,109434740792098816,2,0.063292
588015508196425822,1.76247045,-0.73625236,1.432024,0.796164,0.431231,0.403204,18.360083,109434741077311488,2,0.074832
588015508196425846,1.80564867,-0.80378313,1.195644,0.762728,0.269054,0.308786,18.041784,109434741110865920,2,0.10089
588015508196425849,1.81099846,-0.64194977,1.91247,0.997158,0.379214,0.354051,16.771641,109434741169586176,2,0.091729
588015508196491318,1.92026618,-0.78769136,1.550865,0.743416,0.459764,0.211643,17.678288,109434740783710208,2,0.073567
588015508196491323,1.92175626,-0.69593563,1.565634,0.749409,0.449648,0.300939,16.99197,109434740993425408,2,0.073655
588015508196753479,2.54154802,-0.76769302,0.376144,0.490877,0.195715,0.292572,19.233667,109434740234256384,2,0.243123
588015508196753528,2.62077807,-0.76999698,1.056313,0.429346,0.304928,0.204203,17.091705,109716224987889664,2,0.038607
588015508196556943,2.17602002,-0.73556728,0.977877,0.603649,0.377905,0.145588,18.589661,109434740594966528,2,0.154284
588015508196622359,2.30125334,-0.79570442,1.668726,0.935057,0.387115,0.33218,18.570858,109434740456554496,2,0.096302
588015508196687987,2.37454582,-0.74076315,1.531349,0.788069,0.397272,0.248804,18.415276,109434740452360192,2,0.147157
588015508196425873,1.85699713,-0.75208091,1.827572,0.875181,0.374279,0.315475,17.197395,109434740750155776,2,0.071855
588015508196425884,1.86135185,-0.70599218,1.270504,0.630805,0.319881,0.266471,16.306932,109434740766932992,2,0.07299
588015508196425897,1.87537316,-0.80211308,1.814976,0.809862,0.2066,0.266596,18.641823,109434740733378560,1,-1.49175E-4
588015508196622472,2.3226016,-0.72068983,1.443375,0.769938,0.389805,0.326944,17.538765,109716225000472576,2,0.101618
588015508196425954,1.78082412,-0.79658371,0.949383,0.743975,0.332026,0.216999,18.249647,109434741106671616,2,0.145531
588015508196491335,1.93973267,-0.81361385,2.27663,1.194599,0.493366,0.332623,18.382685,109434740762738688,2,0.186871
588015508196491341,1.94809424,-0.74412575,1.327892,0.735052,0.466341,0.25155,17.22798,109434740775321600,2,0.106919
588015508196491371,1.97905003,-0.80133777,1.863817,0.865866,0.423744,0.329188,17.415422,109434740741767168,2,0.073893
588015508196622349,2.26841295,-0.7257951,-0.066607,-0.035555,0.308231,0.060932,18.621597,109434740615938048,3,1.82864
588015508196622465,2.3126968,-0.69948293,1.252661,0.630177,0.314547,0.218237,17.242163,109434740448165888,2,0.107747
588015508196819060,2.68540025,-0.7365894,1.127377,0.537186,0.253005,0.237409,16.737865,109434740288782336,2,0.038631
588015508196622478,2.34462213,-0.69211441,1.872129,0.901445,0.400389,0.339366,17.422573,109434740641103872,2,0.073025
588015508732575758,0.16250181,-0.30110681,0.147259,0.149172,-0.018179,0.064236,18.938709,109153257338699776,3,2.12486
588015508196687980,2.50077456,-0.80974906,1.123606,0.549191,0.300184,0.204762,17.154934,109434740246839296,2,0.039143
588015508196687981,2.50177761,-0.6965112,0.878878,0.396975,0.248861,0.121052,18.378937,109434740636909568,2,0.145367
588015508196491351,1.96154379,-0.67497947,1.579811,0.937162,0.452464,0.318042,17.282598,109434741001814016,2,0.10755
588015508196687961,2.4557602,-0.68422956,1.202044,0.565838,0.266123,0.22193,17.954823,109716225063387136,2,0.038977
588015508196622442,2.26126003,-0.7941082,1.819866,0.935521,0.41172,0.32582,16.540916,109434740620132352,2,0.072846
588015508196687880,2.3725282,-0.72554538,1.056492,0.318457,0.094381,0.025921,17.732637,109434740423000064,1,6.63773E-4
588015508196622450,2.27525308,-0.63496091,1.370472,0.736618,0.366894,0.238897,18.274311,109716225046609920,2,0.073147
588015508732772560,0.66209442,-0.34834788,1.209118,1.511639,0.568163,0.318022,19.463446,109153257066070016,2,0.297901
588015508732772505,0.65645618,-0.37426749,1.466131,0.772659,0.388865,0.284582,16.896608,109153257116401664,2,0.100956
588015508732772569,0.67946209,-0.40944393,1.691757,0.897234,0.475212,0.396896,18.315435,109153257082847232,2,0.084552
588015508732641389,0.39096308,-0.31282941,1.213615,0.448915,0.173399,0.109272,18.368031,109434741488353280,1,-4.27403E-4
588015508732641394,0.39889536,-0.39517579,1.427357,0.818149,0.475273,0.326136,16.752743,109153257254813696,2,0.078131
588015508196753490,2.564112,-0.69696568,1.314493,0.602236,0.337849,0.290966,18.131983,109434740284588032,2,0.039829
588015508732706966,0.50385375,-0.34313152,1.45838,0.696438,0.324015,0.095259,17.194937,109153257263202304,2,0.078164
588015508732772465,0.57308954,-0.34348001,1.007841,0.498734,0.305174,0.150389,17.99295,109153257061875712,2,0.074226
588015508732903545,0.93639397,-0.31927289,1.365154,0.756615,0.397615,0.256533,18.298285,109153256931852288,2,0.153116
588015508732575842,0.26130026,-0.25712576,1.25053,0.493004,0.323675,0.142481,17.686447,109153257351282688,2,0.078293
588015508732903547,0.94678732,-0.38952024,1.100523,0.436251,0.17849,0.049015,19.651184,109153256730525696,1,-4.47875E-4
588015508732838015,0.73018267,-0.26002254,1.114351,0.53867,0.171274,0.140253,19.633299,109434741538684928,1,-7.78957E-4
588015508732575851,0.15704189,-0.2774182,0.776096,0.637091,0.374657,0.238077,19.301786,109153257326116864,2,0.19514
588015508732641293,0.29666192,-0.33653911,0.578709,0.087057,0.287237,0.05316,18.550161,109153257313533952,3,0.517886
588015508732641351,0.33503427,-0.22352064,1.753208,0.959894,0.508045,0.397551,18.18025,109153257368059904,2,0.108318
588015508732641374,0.36875436,-0.2244088,1.381548,0.732555,0.370841,0.237735,16.906342,109153257259008000,2,0.089574
588015508732641381,0.37601695,-0.24624889,1.28237,0.697056,0.387074,0.233194,17.360041,109153257267396608,2,0.088751
588015508732510387,0.06716103,-0.23289725,1.014711,0.492668,0.313105,0.198183,18.417576,109153257468723200,2,0.110096
588015508732706902,0.53680531,-0.29518828,0.277098,0.07494,0.131254,-0.070541,18.760187,109153257095430144,3,0.652045
588015508732838032,0.75612474,-0.31719053,1.784954,1.013744,0.484676,0.433391,17.508024,109153256957018112,2,0.084233
588015508732706983,0.55322898,-0.30252394,1.813114,0.971056,0.426517,0.344968,17.652243,109153257120595968,2,0.100126
588015508732838044,0.77156805,-0.34959375,0.81262,0.44677,0.131622,0.043633,19.068748,109153256898297856,1,-7.69098E-4
588015508732903437,0.87519847,-0.3236466,1.92135,1.313299,0.47838,0.362911,18.684912,109153256902492160,2,0.195301
588015508732969059,1.02504135,-0.22593805,1.338808,0.679773,0.437952,0.228013,16.567793,109153256764080128,2,0.076656
588015508733100167,1.44369895,-0.40388145,-0.012259,-0.029552,0.238035,-0.105707,19.431278,109434741328969728,3,1.72966
588015508733165593,1.4930695,-0.24792733,0.857996,0.113625,-0.04265,0.012478,18.262299,109434741349941248,1,1.35163E-4
588015508733165608,1.54653824,-0.38877039,1.987236,1.005341,0.425877,0.332891,17.880041,109434741362524160,2,0.113451
588015508733165638,1.46150469,-0.41762555,1.940508,0.944427,0.374756,0.311798,18.373676,109434741370912768,2,0.115363
588015508733165645,1.48592787,-0.39800429,1.942402,1.03996,0.441812,0.376091,16.632875,109434741366718464,2,0.114897
